"sep=,"
Shimmer_69B4_TimestampSync_Unix_CAL,Shimmer_69B4_ECG_LA-RA_24BIT_CAL,Shimmer_69B4_ECGtoHR_LA_RA_CAL,
ms,mV,BPM,
1.6861877739411382E12,-605.0000721216288,-1.0,
1.6861877739430908E12,-605.0000721216288,-1.0,
1.6861877739450435E12,-605.0000721216288,-1.0,
1.686187773946996E12,-605.0000721216288,-1.0,
1.6861877739489487E12,-605.0000721216288,-1.0,
1.6861877739509011E12,-605.0000721216288,-1.0,
1.6861877739528538E12,-605.0000721216288,-1.0,
1.6861877739548064E12,-605.0000721216288,-1.0,
1.686187773956759E12,-605.0000721216288,-1.0,
1.6861877739587117E12,-605.0000721216288,-1.0,
1.686187773960664E12,-605.0000721216288,-1.0,
1.6861877739626167E12,-605.0000721216288,-1.0,
1.6861877739645693E12,-605.0000721216288,-1.0,
1.686187773966522E12,-605.0000721216288,-1.0,
1.6861877739684746E12,-605.0000721216288,-1.0,
1.686187773970427E12,-605.0000721216288,-1.0,
1.6861877739723796E12,-605.0000721216288,-1.0,
1.6861877739743323E12,-605.0000721216288,-1.0,
1.686187773976285E12,-605.0000721216288,-1.0,
1.6861877739782375E12,-605.0000721216288,-1.0,
1.68618777398019E12,-605.0000721216288,-1.0,
1.6861877739821426E12,-605.0000721216288,-1.0,
1.6861877739840952E12,-605.0000721216288,-1.0,
1.6861877739860479E12,-605.0000721216288,-1.0,
1.6861877739880005E12,-605.0000721216288,-1.0,
1.686187773989953E12,-605.0000721216288,-1.0,
1.6861877739919055E12,-605.0000721216288,-1.0,
1.6861877739938582E12,-605.0000721216288,-1.0,
1.6861877739958108E12,-605.0000721216288,-1.0,
1.6861877739977634E12,-605.0000721216288,-1.0,
1.6861877739997158E12,-605.0000721216288,-1.0,
1.6861877740016685E12,-605.0000721216288,-1.0,
1.686187774003621E12,-605.0000721216288,-1.0,
1.6861877740055737E12,-605.0000721216288,-1.0,
1.6861877740075264E12,-605.0000721216288,-1.0,
1.6861877740094788E12,-605.0000721216288,-1.0,
1.6861877740114314E12,-605.0000721216288,-1.0,
1.686187774013384E12,-605.0000721216288,-1.0,
1.6861877740153367E12,-605.0000721216288,-1.0,
1.6861877740172893E12,-605.0000721216288,-1.0,
1.6861877740192417E12,-605.0000721216288,-1.0,
1.6861877740211943E12,-605.0000721216288,-1.0,
1.686187774023147E12,-605.0000721216288,-1.0,
1.6861877740250996E12,-605.0000721216288,-1.0,
1.6861877740270522E12,-605.0000721216288,-1.0,
1.6861877740290046E12,-605.0000721216288,-1.0,
1.6861877740309573E12,-605.0000721216288,-1.0,
1.68618777403291E12,-605.0000721216288,-1.0,
1.6861877740348625E12,-605.0000721216288,-1.0,
1.6861877740368152E12,-605.0000721216288,-1.0,
1.6861877740387676E12,-605.0000721216288,-1.0,
1.6861877740407202E12,-605.0000721216288,-1.0,
1.6861877740426729E12,-605.0000721216288,-1.0,
1.6861877740446255E12,-605.0000721216288,-1.0,
1.6861877740465781E12,-605.0000721216288,-1.0,
1.6861877740485305E12,-605.0000721216288,-1.0,
1.6861877740504832E12,-605.0000721216288,-1.0,
1.6861877740524358E12,-605.0000721216288,-1.0,
1.6861877740543884E12,-605.0000721216288,-1.0,
1.686187774056341E12,-605.0000721216288,-1.0,
1.6861877740582935E12,-605.0000721216288,-1.0,
1.686187774060246E12,-605.0000721216288,-1.0,
1.6861877740621987E12,-605.0000721216288,-1.0,
1.6861877740641514E12,-605.0000721216288,-1.0,
1.686187774066104E12,-605.0000721216288,-1.0,
1.6861877740680564E12,-605.0000721216288,-1.0,
1.686187774070009E12,-605.0000721216288,-1.0,
1.6861877740719617E12,-605.0000721216288,-1.0,
1.6861877740739143E12,-605.0000721216288,-1.0,
1.686187774075867E12,-605.0000721216288,-1.0,
1.6861877740778193E12,-605.0000721216288,-1.0,
1.686187774079772E12,-605.0000721216288,-1.0,
1.6861877740817246E12,-605.0000721216288,-1.0,
1.6861877740836772E12,-605.0000721216288,-1.0,
1.68618777408563E12,-605.0000721216288,-1.0,
1.6861877740875823E12,-605.0000721216288,-1.0,
1.686187774089535E12,-605.0000721216288,-1.0,
1.6861877740914875E12,-605.0000721216288,-1.0,
1.6861877740934402E12,-605.0000721216288,-1.0,
1.6861877740953928E12,-605.0000721216288,-1.0,
1.6861877740973452E12,-605.0000721216288,-1.0,
1.6861877740992979E12,-605.0000721216288,-1.0,
1.6861877741012505E12,-605.0000721216288,-1.0,
1.6861877741032031E12,-605.0000721216288,-1.0,
1.6861877741051558E12,-605.0000721216288,-1.0,
1.6861877741071082E12,-605.0000721216288,-1.0,
1.6861877741090608E12,-605.0000721216288,-1.0,
1.6861877741110134E12,-605.0000721216288,-1.0,
1.686187774112966E12,-605.0000721216288,-1.0,
1.6861877741149187E12,-605.0000721216288,-1.0,
1.686187774116871E12,-605.0000721216288,-1.0,
1.6861877741188237E12,-605.0000721216288,-1.0,
1.6861877741207764E12,-605.0000721216288,-1.0,
1.686187774122729E12,-605.0000721216288,-1.0,
1.6861877741246816E12,-605.0000721216288,-1.0,
1.686187774126634E12,-605.0000721216288,-1.0,
1.6861877741285867E12,-605.0000721216288,-1.0,
1.6861877741305393E12,-605.0000721216288,-1.0,
1.686187774132492E12,-605.0000721216288,-1.0,
1.6861877741344446E12,-605.0000721216288,-1.0,
1.686187774136397E12,-605.0000721216288,-1.0,
1.6861877741383496E12,-605.0000721216288,-1.0,
1.6861877741403022E12,-605.0000721216288,-1.0,
1.686187774142255E12,-605.0000721216288,-1.0,
1.6861877741442075E12,-605.0000721216288,-1.0,
1.68618777414616E12,-605.0000721216288,-1.0,
1.6861877741481125E12,-605.0000721216288,-1.0,
1.6861877741500652E12,-605.0000721216288,-1.0,
1.6861877741520178E12,-605.0000721216288,-1.0,
1.6861877741539705E12,-605.0000721216288,-1.0,
1.6861877741559229E12,-605.0000721216288,-1.0,
1.6861877741578755E12,-605.0000721216288,-1.0,
1.6861877741598281E12,-605.0000721216288,-1.0,
1.6861877741617808E12,-605.0000721216288,-1.0,
1.6861877741637334E12,-605.0000721216288,-1.0,
1.6861877741656858E12,-605.0000721216288,-1.0,
1.6861877741676384E12,-605.0000721216288,-1.0,
1.686187774169591E12,-605.0000721216288,-1.0,
1.6861877741715437E12,-605.0000721216288,-1.0,
1.6861877741734963E12,-605.0000721216288,-1.0,
1.6861877741754487E12,-605.0000721216288,-1.0,
1.6861877741774014E12,-605.0000721216288,-1.0,
1.686187774179354E12,-605.0000721216288,-1.0,
1.6861877741813066E12,-605.0000721216288,-1.0,
1.6861877741832593E12,-605.0000721216288,-1.0,
1.6861877741852117E12,-605.0000721216288,-1.0,
1.6861877741871643E12,-605.0000721216288,-1.0,
1.686187774189117E12,-605.0000721216288,-1.0,
1.6861877741910696E12,-605.0000721216288,-1.0,
1.6861877741930222E12,-605.0000721216288,-1.0,
1.6861877741949746E12,-605.0000721216288,-1.0,
1.6861877741969272E12,-605.0000721216288,-1.0,
1.68618777419888E12,-605.0000721216288,-1.0,
1.6861877742008325E12,-605.0000721216288,-1.0,
1.6861877742027852E12,-605.0000721216288,-1.0,
1.6861877742047375E12,-605.0000721216288,-1.0,
1.6861877742066902E12,-605.0000721216288,-1.0,
1.6861877742086428E12,-605.0000721216288,-1.0,
1.6861877742105955E12,-605.0000721216288,-1.0,
1.686187774212548E12,-605.0000721216288,-1.0,
1.6861877742145005E12,-605.0000721216288,-1.0,
1.6861877742164531E12,-605.0000721216288,-1.0,
1.6861877742184058E12,-605.0000721216288,-1.0,
1.6861877742203584E12,-605.0000721216288,-1.0,
1.686187774222311E12,-605.0000721216288,-1.0,
1.6861877742242634E12,-605.0000721216288,-1.0,
1.686187774226216E12,-605.0000721216288,-1.0,
1.6861877742281687E12,-605.0000721216288,-1.0,
1.6861877742301213E12,-605.0000721216288,-1.0,
1.686187774232074E12,-605.0000721216288,-1.0,
1.6861877742340264E12,-605.0000721216288,-1.0,
1.686187774235979E12,-605.0000721216288,-1.0,
1.6861877742379316E12,-605.0000721216288,-1.0,
1.6861877742398843E12,-605.0000721216288,-1.0,
1.686187774241837E12,-605.0000721216288,-1.0,
1.6861877742437893E12,-605.0000721216288,-1.0,
1.686187774245742E12,-605.0000721216288,-1.0,
1.6861877742476946E12,-605.0000721216288,-1.0,
1.6861877742496472E12,-605.0000721216288,-1.0,
1.6861877742515999E12,-605.0000721216288,-1.0,
1.6861877742535522E12,-605.0000721216288,-1.0,
1.686187774255505E12,-605.0000721216288,-1.0,
1.6861877742574575E12,-605.0000721216288,-1.0,
1.6861877742594102E12,-605.0000721216288,-1.0,
1.6861877742613628E12,-605.0000721216288,-1.0,
1.6861877742633152E12,-605.0000721216288,-1.0,
1.6861877742652678E12,-605.0000721216288,-1.0,
1.6861877742672205E12,-605.0000721216288,-1.0,
1.686187774269173E12,-605.0000721216288,-1.0,
1.6861877742711257E12,-605.0000721216288,-1.0,
1.6861877742730781E12,-605.0000721216288,-1.0,
1.6861877742750308E12,-605.0000721216288,-1.0,
1.6861877742769834E12,-605.0000721216288,-1.0,
1.686187774278936E12,-605.0000721216288,-1.0,
1.6861877742808887E12,-605.0000721216288,-1.0,
1.686187774282841E12,-605.0000721216288,-1.0,
1.6861877742847937E12,-605.0000721216288,-1.0,
1.6861877742867463E12,-605.0000721216288,-1.0,
1.686187774288699E12,-605.0000721216288,-1.0,
1.6861877742906516E12,-605.0000721216288,-1.0,
1.686187774292604E12,-605.0000721216288,-1.0,
1.6861877742945566E12,-605.0000721216288,-1.0,
1.6861877742965093E12,-605.0000721216288,-1.0,
1.686187774298462E12,-605.0000721216288,-1.0,
1.6861877743004146E12,-605.0000721216288,-1.0,
1.686187774302367E12,-605.0000721216288,-1.0,
1.6861877743043196E12,-605.0000721216288,-1.0,
1.6861877743062722E12,-605.0000721216288,-1.0,
1.6861877743082249E12,-605.0000721216288,-1.0,
1.6861877743101775E12,-605.0000721216288,-1.0,
1.68618777431213E12,-605.0000721216288,-1.0,
1.6861877743140825E12,-605.0000721216288,-1.0,
1.6861877743160352E12,-605.0000721216288,-1.0,
1.6861877743179878E12,-605.0000721216288,-1.0,
1.6861877743199404E12,-605.0000721216288,-1.0,
1.6861877743218928E12,-605.0000721216288,-1.0,
1.6861877743238455E12,-605.0000721216288,-1.0,
1.686187774325798E12,-605.0000721216288,-1.0,
1.6861877743277507E12,-605.0000721216288,-1.0,
1.6861877743297034E12,-605.0000721216288,-1.0,
1.6861877743316558E12,-605.0000721216288,-1.0,
1.6861877743336084E12,-605.0000721216288,-1.0,
1.686187774335561E12,-605.0000721216288,-1.0,
1.6861877743375137E12,-605.0000721216288,-1.0,
1.6861877743394663E12,-605.0000721216288,-1.0,
1.6861877743414187E12,-605.0000721216288,-1.0,
1.6861877743433713E12,-605.0000721216288,-1.0,
1.686187774345324E12,-605.0000721216288,-1.0,
1.6861877743472766E12,-605.0000721216288,-1.0,
1.6861877743492292E12,-605.0000721216288,-1.0,
1.6861877743511816E12,-605.0000721216288,-1.0,
1.6861877743531343E12,-605.0000721216288,-1.0,
1.686187774355087E12,-605.0000721216288,-1.0,
1.6861877743570396E12,-605.0000721216288,-1.0,
1.6861877743589922E12,-605.0000721216288,-1.0,
1.6861877743609446E12,-605.0000721216288,-1.0,
1.6861877743628972E12,-605.0000721216288,-1.0,
1.6861877743648499E12,-605.0000721216288,-1.0,
1.6861877743668025E12,-605.0000721216288,-1.0,
1.6861877743687551E12,-605.0000721216288,-1.0,
1.6861877743707075E12,-605.0000721216288,-1.0,
1.6861877743726602E12,-605.0000721216288,-1.0,
1.6861877743746128E12,-605.0000721216288,-1.0,
1.6861877743765654E12,-605.0000721216288,-1.0,
1.686187774378518E12,-605.0000721216288,-1.0,
1.6861877743804705E12,-605.0000721216288,-1.0,
1.686187774382423E12,-605.0000721216288,-1.0,
1.6861877743843757E12,-605.0000721216288,-1.0,
1.6861877743863284E12,-605.0000721216288,-1.0,
1.686187774388281E12,-605.0000721216288,-1.0,
1.6861877743902334E12,-605.0000721216288,-1.0,
1.686187774392186E12,-605.0000721216288,-1.0,
1.6861877743941387E12,-605.0000721216288,-1.0,
1.6861877743960913E12,-605.0000721216288,-1.0,
1.686187774398044E12,-605.0000721216288,-1.0,
1.6861877743999963E12,-605.0000721216288,-1.0,
1.686187774401949E12,-605.0000721216288,-1.0,
1.6861877744039016E12,-605.0000721216288,-1.0,
1.6861877744058542E12,-605.0000721216288,-1.0,
1.686187774407807E12,-605.0000721216288,-1.0,
1.6861877744097593E12,-605.0000721216288,-1.0,
1.686187774411712E12,-605.0000721216288,-1.0,
1.6861877744136646E12,-605.0000721216288,-1.0,
1.6861877744156172E12,-605.0000721216288,-1.0,
1.6861877744175698E12,-605.0000721216288,-1.0,
1.6861877744195222E12,-605.0000721216288,-1.0,
1.6861877744214749E12,-605.0000721216288,-1.0,
1.6861877744234275E12,-605.0000721216288,-1.0,
1.6861877744253801E12,-605.0000721216288,-1.0,
1.6861877744273328E12,-605.0000721216288,-1.0,
1.6861877744292852E12,-605.0000721216288,-1.0,
1.6861877744312378E12,-605.0000721216288,-1.0,
1.6861877744331904E12,-605.0000721216288,-1.0,
1.686187774435143E12,-605.0000721216288,-1.0,
1.6861877744370957E12,-605.0000721216288,-1.0,
1.686187774439048E12,-605.0000721216288,-1.0,
1.6861877744410007E12,-605.0000721216288,-1.0,
1.6861877744429534E12,-605.0000721216288,-1.0,
1.686187774444906E12,-605.0000721216288,-1.0,
1.6861877744468586E12,-605.0000721216288,-1.0,
1.686187774448811E12,-605.0000721216288,-1.0,
1.6861877744507637E12,-605.0000721216288,-1.0,
1.6861877744527163E12,-605.0000721216288,-1.0,
1.686187774454669E12,-605.0000721216288,-1.0,
1.6861877744566216E12,-605.0000721216288,-1.0,
1.686187774458574E12,-605.0000721216288,-1.0,
1.6861877744605266E12,-605.0000721216288,-1.0,
1.6861877744624792E12,-605.0000721216288,-1.0,
1.686187774464432E12,-605.0000721216288,-1.0,
1.6861877744663845E12,-605.0000721216288,-1.0,
1.686187774468337E12,-605.0000721216288,-1.0,
1.6861877744702896E12,-605.0000721216288,-1.0,
1.6861877744722422E12,-605.0000721216288,-1.0,
1.6861877744741948E12,-605.0000721216288,-1.0,
1.6861877744761475E12,-605.0000721216288,-1.0,
1.6861877744780999E12,-605.0000721216288,-1.0,
1.6861877744800525E12,-605.0000721216288,-1.0,
1.6861877744820051E12,-605.0000721216288,-1.0,
1.6861877744839578E12,-605.0000721216288,-1.0,
1.6861877744859104E12,-605.0000721216288,-1.0,
1.6861877744878628E12,-605.0000721216288,-1.0,
1.6861877744898154E12,-605.0000721216288,-1.0,
1.686187774491768E12,-605.0000721216288,-1.0,
1.6861877744937207E12,-605.0000721216288,-1.0,
1.6861877744956733E12,-605.0000721216288,-1.0,
1.6861877744976257E12,-605.0000721216288,-1.0,
1.6861877744995784E12,-605.0000721216288,-1.0,
1.686187774501531E12,-605.0000721216288,-1.0,
1.6861877745034836E12,-605.0000721216288,-1.0,
1.6861877745054363E12,-605.0000721216288,-1.0,
1.6861877745073887E12,-605.0000721216288,-1.0,
1.6861877745093413E12,-605.0000721216288,-1.0,
1.686187774511294E12,-605.0000721216288,-1.0,
1.6861877745132466E12,-605.0000721216288,-1.0,
1.6861877745151992E12,-605.0000721216288,-1.0,
1.6861877745171516E12,-605.0000721216288,-1.0,
1.6861877745191042E12,-605.0000721216288,-1.0,
1.686187774521057E12,-605.0000721216288,-1.0,
1.6861877745230095E12,-605.0000721216288,-1.0,
1.6861877745249622E12,-605.0000721216288,-1.0,
1.6861877745269146E12,-605.0000721216288,-1.0,
1.6861877745288672E12,-605.0000721216288,-1.0,
1.6861877745308198E12,-605.0000721216288,-1.0,
1.6861877745327725E12,-605.0000721216288,-1.0,
1.686187774534725E12,-605.0000721216288,-1.0,
1.6861877745366775E12,-605.0000721216288,-1.0,
1.6861877745386301E12,-605.0000721216288,-1.0,
1.6861877745405828E12,-605.0000721216288,-1.0,
1.6861877745425354E12,-605.0000721216288,-1.0,
1.686187774544488E12,-605.0000721216288,-1.0,
1.6861877745464407E12,-605.0000721216288,-1.0,
1.686187774548393E12,-605.0000721216288,-1.0,
1.6861877745503457E12,-605.0000721216288,-1.0,
1.6861877745522983E12,-605.0000721216288,-1.0,
1.686187774554251E12,-605.0000721216288,-1.0,
1.6861877745562036E12,-605.0000721216288,-1.0,
1.686187774558156E12,-605.0000721216288,-1.0,
1.6861877745601086E12,-605.0000721216288,-1.0,
1.6861877745620613E12,-605.0000721216288,-1.0,
1.686187774564014E12,-605.0000721216288,-1.0,
1.6861877745659666E12,-605.0000721216288,-1.0,
1.686187774567919E12,-605.0000721216288,-1.0,
1.6861877745698716E12,-605.0000721216288,-1.0,
1.6861877745718242E12,-605.0000721216288,-1.0,
1.6861877745737769E12,-605.0000721216288,-1.0,
1.6861877745757295E12,-605.0000721216288,-1.0,
1.686187774577682E12,-605.0000721216288,-1.0,
1.6861877745796345E12,-605.0000721216288,-1.0,
1.6861877745815872E12,-605.0000721216288,-1.0,
1.6861877745835398E12,-605.0000721216288,-1.0,
1.6861877745854924E12,-605.0000721216288,-1.0,
1.6861877745874448E12,-605.0000721216288,-1.0,
1.6861877745893975E12,-605.0000721216288,-1.0,
1.68618777459135E12,-605.0000721216288,-1.0,
1.6861877745933027E12,-605.0000721216288,-1.0,
1.6861877745952554E12,-605.0000721216288,-1.0,
1.6861877745972078E12,-605.0000721216288,-1.0,
1.6861877745991604E12,-605.0000721216288,-1.0,
1.686187774601113E12,-605.0000721216288,-1.0,
1.6861877746030657E12,-605.0000721216288,-1.0,
1.6861877746050183E12,-605.0000721216288,-1.0,
1.6861877746069707E12,-605.0000721216288,-1.0,
1.6861877746089233E12,-605.0000721216288,-1.0,
1.686187774610876E12,-605.0000721216288,-1.0,
1.6861877746128286E12,-605.0000721216288,-1.0,
1.6861877746147812E12,-605.0000721216288,-1.0,
1.6861877746167336E12,-605.0000721216288,-1.0,
1.6861877746186863E12,-605.0000721216288,-1.0,
1.686187774620639E12,-605.0000721216288,-1.0,
1.6861877746225916E12,-605.0000721216288,-1.0,
1.6861877746245442E12,-605.0000721216288,-1.0,
1.6861877746264966E12,-605.0000721216288,-1.0,
1.6861877746284492E12,-605.0000721216288,-1.0,
1.6861877746304019E12,-605.0000721216288,-1.0,
1.6861877746323545E12,-605.0000721216288,-1.0,
1.6861877746343071E12,-605.0000721216288,-1.0,
1.6861877746362595E12,-605.0000721216288,-1.0,
1.6861877746382122E12,-605.0000721216288,-1.0,
1.6861877746401648E12,-605.0000721216288,-1.0,
1.6861877746421174E12,-605.0000721216288,-1.0,
1.68618777464407E12,-605.0000721216288,-1.0,
1.6861877746460225E12,-605.0000721216288,-1.0,
1.686187774647975E12,-605.0000721216288,-1.0,
1.6861877746499277E12,-605.0000721216288,-1.0,
1.6861877746518804E12,-605.0000721216288,-1.0,
1.686187774653833E12,-605.0000721216288,-1.0,
1.6861877746557854E12,-605.0000721216288,-1.0,
1.686187774657738E12,-605.0000721216288,-1.0,
1.6861877746596907E12,-605.0000721216288,-1.0,
1.6861877746616433E12,-605.0000721216288,-1.0,
1.686187774663596E12,-605.0000721216288,-1.0,
1.6861877746655483E12,-605.0000721216288,-1.0,
1.686187774667501E12,-605.0000721216288,-1.0,
1.6861877746694536E12,-605.0000721216288,-1.0,
1.6861877746714062E12,-605.0000721216288,-1.0,
1.686187774673359E12,-605.0000721216288,-1.0,
1.6861877746753113E12,-605.0000721216288,-1.0,
1.686187774677264E12,-605.0000721216288,-1.0,
1.6861877746792166E12,-605.0000721216288,-1.0,
1.6861877746811692E12,-605.0000721216288,-1.0,
1.6861877746831218E12,-605.0000721216288,-1.0,
1.6861877746850742E12,-605.0000721216288,-1.0,
1.6861877746870269E12,-605.0000721216288,-1.0,
1.6861877746889795E12,-605.0000721216288,-1.0,
1.6861877746909321E12,-605.0000721216288,-1.0,
1.6861877746928848E12,-605.0000721216288,-1.0,
1.6861877746948372E12,-605.0000721216288,-1.0,
1.6861877746967898E12,-605.0000721216288,-1.0,
1.6861877746987424E12,-605.0000721216288,-1.0,
1.686187774700695E12,-605.0000721216288,-1.0,
1.6861877747026477E12,-605.0000721216288,-1.0,
1.6861877747046E12,-605.0000721216288,-1.0,
1.6861877747065527E12,-605.0000721216288,-1.0,
1.6861877747085054E12,-605.0000721216288,-1.0,
1.686187774710458E12,-605.0000721216288,-1.0,
1.6861877747124106E12,-605.0000721216288,-1.0,
1.686187774714363E12,-605.0000721216288,-1.0,
1.6861877747163157E12,-605.0000721216288,-1.0,
1.6861877747182683E12,-605.0000721216288,-1.0,
1.686187774720221E12,-605.0000721216288,-1.0,
1.6861877747221736E12,-605.0000721216288,-1.0,
1.686187774724126E12,-605.0000721216288,-1.0,
1.6861877747260786E12,-605.0000721216288,-1.0,
1.6861877747280312E12,-605.0000721216288,-1.0,
1.686187774729984E12,-605.0000721216288,-1.0,
1.6861877747319365E12,-605.0000721216288,-1.0,
1.686187774733889E12,-605.0000721216288,-1.0,
1.6861877747358416E12,-605.0000721216288,-1.0,
1.6861877747377942E12,-605.0000721216288,-1.0,
1.6861877747397468E12,-605.0000721216288,-1.0,
1.6861877747416995E12,-605.0000721216288,-1.0,
1.6861877747436519E12,-605.0000721216288,-1.0,
1.6861877747456045E12,-605.0000721216288,-1.0,
1.6861877747475571E12,-605.0000721216288,-1.0,
1.6861877747495098E12,-605.0000721216288,-1.0,
1.6861877747514624E12,-605.0000721216288,-1.0,
1.6861877747534148E12,-605.0000721216288,-1.0,
1.6861877747553674E12,-605.0000721216288,-1.0,
1.68618777475732E12,-605.0000721216288,-1.0,
1.6861877747592727E12,-605.0000721216288,-1.0,
1.6861877747612253E12,-605.0000721216288,-1.0,
